Cultural,Adventurous,Relaxing,Foodie,Nightlife,Shopping,Romantic,Nature,Text
0,0,0,1,0,0,0,0,"The 20-year-old roadside stall’s roti kosong (plain roti canai) is light and crispy with a slight sweetness; it’s tasty enough to eat on its own, but you’ll want to dip it in the dal, sambal and mutton curry for the full experience."
0,0,0,1,0,0,0,0,"This highly customisable and affordable roadside burger is a Malaysian icon, and while you can find at least one stall operating in every neighbourhood, some of the finest Ramly burgers can be found at Brother John Burger Stall in Damansara Uptown. "
0,0,0,1,0,0,0,0,"If we had it our way, we’d glaze every centimetre of the meat with the restaurant’s special char siew sauce and eat it on its own without rice. "
0,0,0,1,0,0,0,0,"Loke Yun is a famous Hainanese chicken rice institution in town, serving up its delicious rice – slightly sticky but extremely flavourful, and cooked in rich chicken stock."
0,0,0,1,0,0,0,0,The creaminess of the fresh coconut milk also shines atop the finely shaved ice and amidst the green pandan cendol jelly – a combination that makes this local dessert such a favourite. 
0,0,0,1,0,0,0,0,You may have dined at its outlets across the city (including Lot 10 Hutong) but only this original stall at Petaling Street opens until wee hours in the morning.
0,0,0,1,0,0,0,0,"The streets of Jalan Alor are one of the most popular places in Kuala Lumpur at night with rows of Thai, seafood, and tze char restaurants flanking both sides of the street."
0,0,0,1,0,0,0,0,"VCR is a popular cafe amongst the locals and after visiting it, I can see why. "
0,0,0,1,0,0,0,0,The meat was succulent and our Scandinavian Breakfast Set was equally as hearty.
0,0,0,1,0,0,0,0,"We were truly spoilt for choice with the breakfast platters, sandwiches, burgers, pastas and salads here, but it’s a great go-to for families or those in big groups!"
0,0,0,1,0,0,0,0,"Putting aside the bonafide Malaysian street food and the chill cafes, the unique dining experiences we had in KL was enough to make me look forward to a trip there again."
0,0,0,1,0,0,0,0,"Jewish deli in its most nostalgic form can be found at Liebman’s in Riverdale, a small and diner-like institution that’s been serving up kosher pastrami, corned beef, and hot dogs made in-house since 1958."
0,0,0,1,0,0,0,0,Mott Haven cafe La Morada is one of the small number of New York restaurants specializing in Oaxacan cuisine.
0,0,0,1,0,0,0,0,"It has been dishing out homey, traditional Greek cooking in Astoria for years, always with a friendly demeanor. "
0,0,0,1,0,0,0,0,Chef Ignacio Mattos has a way taking seemingly simple seafood dishes like a tuna tartare or raw clam and making them sophisticated yet creative bites worthy of their splurge-level price tags. 
0,0,0,0,1,0,0,0,"Primarily a gin and cocktail bar, this speakeasy sports the ambience of a conventional British gentlemen’s club in the 1920s."
0,0,0,0,1,0,0,0,"You won’t be overwhelmed with choice; they serve a trim yet inclusive selection of beers, liqueurs, wine and cocktails."
0,0,0,0,1,0,0,0,Exactly what the name implies – a place to sip cocktails in the sky.
0,0,0,0,1,0,0,0,"The KL superclub comprises several clubs, a VIP bar lounge."
0,0,0,0,1,0,0,0,"Zouk is no stranger to the clubbing scene, you can’t miss out on one of KL’s best nightlife experience"
0,0,0,0,1,0,0,0,It is perfect for party-goers who want to switch dance tunes throughout the night as each room play different styles and music genres.
0,0,0,0,1,0,0,0,"They attract the coolest kids in town with its underground electronic, R&B, techno, trance, and EDM music; together with its enchanting lighting system to set the mood on the dancefloor."
0,0,0,0,1,0,0,0,"Two full-service bars, a fully-equipped DJ console and good drinks, you’re ready for a great night of dancing."
0,0,0,0,1,0,0,0,"Dance to the tune of upbeat house, techno, hip-hop, and R&B remixes all night at Kyo."
0,0,0,0,1,0,0,0,"This Japanese-themed club boasts a 6,000 sq ft space which can fit up to 770 clubgoers dancing to heart-racing, thumping music and party through the night."
0,0,0,0,1,0,0,0,It’s a tight space with great music and delicious drinks so let your hair loose and dance moves shine. 
0,0,0,0,1,0,0,0,"Featuring Hip Hop, RnB and commercial music, you and your friends can get down to classic early 2000s tunes and enjoy drinks at affordable price."
0,0,0,0,1,0,0,0,We’ve spent just as many nights sipping on cocktails at Havana’s alfresco courtyard as tearing up their dance floor upstairs.
0,0,0,0,1,0,0,0,International DJs sometimes spin upbeat tracks for a predominantly young crowd but their slew of retro hits every Friday and Saturday night seeks to bring the nostalgic and the wallflowers out on to the floor.
0,0,0,0,1,0,0,0,"The cocktail menu is divided into the different eras of the drink’s history, each offering original concoctions and classics with a contemporary twist."
0,0,0,0,1,0,0,0,"The bar exudes a charming tropical resort vibe, and serves on rum flights and rum cocktails, of course."
0,0,0,0,1,0,0,0,"We recommend going for one of the fruit-infused G&Ts which are very easy to drink, or if you’re after cocktails the house signature Gin Pahit #2 is the bar’s interpretation of the classic Pink Gin."
0,0,0,0,1,0,0,0,"One of the first proper speakeasy bars and placing in the Top 10 of the inaugural Asia’s Best Bars list, the discreet Omakase + Appreciate serves complex contemporary cocktails created by award-winning mixologists."
0,0,0,0,1,0,0,0,There are also rum ciders and plenty of rum-based cocktails on the menu.
0,0,0,0,1,0,0,0,"Drinks come by way of contemporary cocktails made with premium spirits, as well as wine and champagnes."
0,0,0,0,1,0,0,0,Talented bartenders craft refined contemporary cocktails that showcase local ingredients and flavours.
0,0,0,0,1,0,0,0,"Instead, the bar is confident in its offerings of a trim yet inclusive selection of cocktails, wine, beer and liquors."
0,0,0,0,1,0,0,0,"The focus at this laidback bar is whisky, and there are over 400 bottles displayed on shelves around the bar."
0,0,0,0,1,0,0,0,"Go through the whisky collection, or start with a whisky flight or any of their strong whisky-based cocktails."
0,0,0,0,1,0,0,0,This neighbourhood bar is a popular spot for fans of craft beer – the rotation of up to eight options on tap at any one point as well as the fridge which contains even more varieties from craft breweries around the world are huge plus points. 
0,0,0,0,1,0,0,0,Craft beer specialists Taps Beer Bar offer a range of quality craft brews from all over the world – from popular American and European brands to underrated beers from around the region.
0,0,0,0,1,0,0,0,The cocktails at this neighbourhood bar feature inventive use of local and Asian ingredients and quality spirits.
0,0,0,0,1,0,0,0,Don’t miss the cocktails at Mr Chew’s Chino Latino Bar – they’re very easy to drink and showcase a sense of playful creativity in their execution.
0,0,0,0,1,0,0,0,"Co-owned by a group of wine enthusiasts and the bar’s own sommeliers, Private Room is an intimate casual wine bar. "
0,0,0,0,1,0,0,0,"You can find inventive creations and classic drinks from different eras given a contemporary twist, and the handsome space brings to mind a classy early twenties speakeasy-style bar."
0,0,0,0,1,0,0,0,"Hip hop, grime and R&B party spot."
0,0,0,0,1,0,0,0,"Coming from the people behind Leyton-based Signature Brewery, there are 16 taps of keg beer on offer at The Collab for you to work your way through until 1am on the weekend."
0,0,0,0,1,0,0,0,Party on down in a mock-Tudor pub that gets surprisingly lively come the weekend.
0,0,0,0,1,0,0,0,"The Clapham branch of the cocktail bar empire has a cinematic theme, which extends to themed booths and quirky cocktails."
0,0,0,0,1,0,0,0,"At the weekends, DJs playing everything from funk and soul to deep house tempt in crowds of fashionable locals."
0,0,0,0,1,0,0,0,"A gangster-themed watering hole slap-bang in the centre of town, you could get up to some mischief at Murder Inc."
0,0,0,0,1,0,0,0,The lights are set suitabably low for some late-night imbibing.
0,0,0,0,1,0,0,0,"Black Rock is a small whisky bar with a great USP, housing an old oak tree that acts as a table but also doubles as a vessel for two 'whisky rivers' you can drink from."
0,0,0,0,1,0,0,0,This pub on Borough High Street is one of the few in the area that's still jumping beyond midnight.
0,0,0,0,1,0,0,0,"Make a late-night trip to this Crystal Palace ale pub with eight pumps, craft beer in the fridge and a 1950s pinball machine you can stay glued to until 2am on Fridays and Saturdays, if you're that way inclined."
0,0,0,0,1,0,0,0,"Get on the dance floor  of this pub for hip hop, R'n'B and disco nights that suit the young neighbourhood pretty well."
0,0,0,0,1,0,0,0,"A cheesy soundtrack of dance floor fillers and, um, Queen hits keeps central London party people going until 2.30am on Fridays and Saturdays and 1.30am during the week."
0,0,0,0,1,0,0,0,This iconic Camden venue has live jazz and DJs until 2.30am on Fridays and 3am on Saturdays.
0,0,0,0,1,0,0,0,"The cramped, dingy split-level premises boast a fine jukebox, an extensive range of bourbons behind a well-stocked bar."
0,0,0,0,1,0,0,0,It's impossible to have a bad night out at this place; long may it rock.
0,0,0,0,1,0,0,0,Late weekend openings only seal this venue's deal as a party destination.
0,0,0,0,1,0,0,0,The fun decor of the Camden party palace definitely suits a late-night rendezvous.
0,0,0,0,1,0,0,0,"If you’re indulging in an after-hours party here, rest assured that the atmosphere is buzzy."
0,0,0,0,1,0,0,0,"The Upper Street bar has a tiki theme, a beachy soundtrack and more rum."
0,0,0,0,1,0,0,0,Ideal for some late-night good vibrations.
0,0,0,0,1,0,0,0,Get all blissed out on rum cocktails and feel totally tropical in the faux-Colonial Cuban setting.
0,0,0,0,1,0,0,0,"If you're looking for a touch of glam on your late-night escapades, hit up Oriole in the Smithfields neighbourhood."
0,0,0,0,1,0,0,0,Fabric has established itself as one of the capital's clubbing landmarks – a reputation built through consistently high quality programming that showcases all strands of electronic music underground.
0,0,0,0,1,0,0,0,"Established in 2010, this excellent Shoreditch venue quickly cemented itself as one of the most on-point clubbing spaces and gig venues."
0,0,0,0,1,0,0,0,"A hugely welcome addition to London's music and nightlife ecosystem, this newish two-roomed venue has a fantastic arched main room."
0,0,0,0,1,0,0,0,The bar room also doubles as a second room for club nights.
0,0,0,0,1,0,0,0,"Upstairs is a main bar with a VIP area, while downstairs hosts the dance floor."
0,0,0,0,1,0,0,0,"This Brixton club has a similar feel to XOYO: a sleek, dark dance cavern with plenty of space for dancing, and the programming leans very much towards the leftfield side of dance music, it's quality, underground house, techno, disco and bass all the way. "
0,0,0,0,0,0,0,0,"Surrounded by local and international department stores, boutiques, and mega malls on both the ends, Orchard Road is the most famous spot for best shopping."
0,0,0,0,0,0,0,0,"From budget apparel and electronics to high-end fashion labels and housewares, you can find everything under one roof."
0,0,0,0,0,0,0,0,The area is home to a cluster of famous malls and is tagged as one of the best places for shopping.
0,0,0,0,0,0,0,0,"From local brands to international ones which you may have never heard of, everything can be spotted here at a price you might not have to think about twice."
0,0,0,0,0,0,0,0,All of these stores here are great places for both buying high-end brands and indulging in offbeat shopping.
0,0,0,0,0,0,0,0,This market area is one of the most fascinating and best shopping places for those on a budget. 
0,0,0,0,0,0,0,0,"It is certainly a great place to buy spices, souvenirs, and clothes since all the shops across the road sell it at throwaway prices."
0,0,0,0,0,0,0,0,"From spices and rich sari fabrics to flower garlands, jewellery, and silverware, you can find anything here!"
0,0,0,0,0,0,0,0,"With a store of every brand that you can think of, this place is undoubtedly a paradise for all the Shopaholics."
0,0,0,0,0,0,0,0,"For an extraordinary experience of best street shopping places, the famous narrow street of Haji Lane is the perfect place to be."
0,0,0,0,0,0,0,0,"The cute vintage stores and boutiques in this Arab Quarter offer an interesting mix of clothes, accessories, and vintage cameras."
0,0,0,0,0,0,0,0,"Being a home to high-end brands from across the world, this is the best place to splurge on shopping."
0,0,0,0,0,0,0,0,"There are also a great range of boutique stores, fashion outlets, and malls along this breathtaking quay."
0,0,0,0,0,0,0,0,"One of the largest outlet shopping malls, IMM is a must-visit for every Shopaholic."
0,0,0,0,0,0,0,0,"With over 80 outlet stores, you can easily find local brands like Charles & Keith, and big international labels like COACH, DKNY, and Sacoor here."
0,0,0,0,0,0,0,0,"Apart from the big branded stores, there are also a number of home furnishing shops that offer every essential for your interior designing needs."
0,0,0,0,0,0,0,0,"It is known for being the cheapest market in the country for buying souvenirs, accessories, clothes, electronics, houseware, and cosmetics. "
0,0,0,0,0,0,0,0,"With over 800 stalls here, you can spend hours browsing through the innovative collection, and exploring eateries for a fun and friendly shopping experience."
0,0,0,0,0,0,0,0,"Made-in-Asia wearables, trinkets, Crocs footwear, arts & crafts, carpets, antiques, home furnishings, and the list of things you can buy here is endless."
0,0,0,0,0,0,0,0,"There are five different floors in the plaza catering to clothing, accessories, makeup, gadgets etc."
0,0,0,0,0,0,0,0,It is a perfect place for budget shopping and you can spend hours in shopping.
0,0,0,0,0,0,0,0,"When it comes to shopping, you will find shops like H&M, Zara, Victoria’s Secret, Michael Kors, Dior, MAC, Sephora, Coach, Boss, YSL, Louis Vuitton, Hermes, Gucci, Fendi, Versace, Lush, Levi’s, and Uniqlo."
0,0,0,0,0,0,0,0,Asiatique is a combination of a night market but also a shopping mall as it has both indoor shops (in a renovated 100-year-old sawmill) and open-air stalls.
0,0,0,0,0,0,0,0,Central World opened in 2006 and is the sixth biggest shopping center in the world with eight floors.
0,0,0,0,0,0,0,0,"Two of the four wings consists of department stores, the Zen and Isetan, which both have a huge open area over several floors, containing many different brands. "
0,0,0,0,0,0,0,0,"Shop at brands like Sephora (makeup), Zara, MNG, Miss Selfridge, Max Mara, Lacoste, Coach, Aldo shoes, Rip Curl, Charles & Keith, Toms"
0,0,0,0,0,0,0,0,A good and easy start for your shopping bonanza!
0,0,0,0,0,0,0,0,"Paragon has it’s big Department Store, where lots of different brands are located in a big open area over several floors. "
0,0,0,0,0,0,0,0,"Here they have all kinds of design products, from clothing, jewelry, souvenirs and beauty products."
0,0,0,0,0,0,0,0,"Posh and expensive international brands such as Louis Vuitton, Chanel, Celine, Prada, Gucci, Burberry, Jimmy Choo, Marc Jacobs, Cartier, and Armani."
0,0,0,0,0,0,0,0,"It consists of many small shops, some international brands but many small more unknown brands."
0,0,0,0,0,0,0,0,"It consists of many hip international brands, and you can find an impressive variety of stuff here, everything from housewares to toys, shoes, and clothes."
0,0,0,0,0,0,0,0,"At MBK you can find souvenirs at a cheap price, although don’t expect them to be as high quality as the ones in the department store."
0,0,0,0,0,0,0,0,"The center is packed with small shops and stalls, mostly local brands and designs, and not many international shops."
0,0,0,0,0,0,0,0,"The second floor is all about fashion, clothes, and shoes with less pricey stores like Zara, Armani Exchange, Diesel, Guess, and Calvin Klein. "
0,0,0,0,0,0,0,0,It is the perfect place to shop for gifts and souvenirs to bring back home.
0,0,0,0,0,0,0,0,"The weekend marked is one of the biggest markets in the world, covering more than one km, consisting of more than 15 000 stalls!"
0,0,0,0,0,0,0,0,"Shopping is hard to beat – from areas full of flagship stores, to cobbled courtyards showcasing local designers"
0,0,0,0,0,0,0,0,"Wander along Oxford Street – one of the most famous shopping streets – which is home to more than 300 shops, designer outlets, high-street chains and landmark stores."
0,0,0,0,0,0,0,0,Look for big brands all in one place at famous department stores.
0,0,0,0,0,0,0,0,Grab some bargain fashion at Primark’s massive flagship store.
0,0,0,0,0,0,0,0,"Peruse vintage-inspired threads, home decor and more at Urban Outfitters."
0,0,0,0,0,0,0,0,"Stroll through one of the most elegant shopping streets in London, Regent Street, which offers a good range of mid-priced fashion stores alongside some of the city's oldest and most famous shops."
0,0,0,0,0,0,0,0,Pick up luxury gifts or splash out on something special for yourself.
0,0,0,0,0,0,0,0,Go back in time at the world’s first shopping arcade.
0,0,0,0,0,0,0,0,"Whether you want to splash out on the very best in designer clothes or just love luxury window shopping, Bond Street and Mayfair are the places to go for some extravagant retail therapy and celeb-spotting."
0,0,0,0,0,0,0,0,"Arguably two of the most exclusive shopping areas, they're home to big names and labels you’ve likely seen on runways."
0,0,0,0,0,0,0,0,"Peek inside shops in nearby South Molton Street, which boasts iconic fashion store Browns, or try on quirky accessories at Boudi Fashion."
0,0,0,0,0,0,0,0,"Wander around long-running department store Fenwick for fashion, beauty, homeware and more."
0,0,0,0,0,0,0,0,Westfield’s shopping centres are some of the largest shopping malls in Europe. 
0,0,0,0,0,0,0,0,"You’ll find an intriguing mix of independent boutiques, heritage brands and up-and-coming designer names. "
0,0,0,0,0,0,0,0,"Perhaps you’re on a search for hip fashion, unique gifts, rare sweets or one-off handmade jewellery? Then Covent Garden is a great place to explore. "
0,0,0,0,0,0,0,0,"Stock up on the latest urban streetwear, funky cosmetics and shoes."
0,0,0,0,0,0,0,0,"Find an eclectic mix of chic boutiques, unique labels, designer shops and high-street staples."
0,0,0,0,0,0,0,0,Flock to Knightsbridge and Belgravia to check out high-end shops and department stores.
0,0,0,0,0,0,0,0,"Give in to temptation at the flagship store, a mecca for shopoholics."
0,0,0,0,0,0,0,0,"From market finds to discounts on top brands, Greenwich is a great spot for some retail therapy any day of the week."
0,0,0,0,0,0,0,0,Camden is the ideal shopping destination for lovers of alternative clothing and unusual shops.
0,0,0,0,0,0,0,0,The traffic-free arches now hold concept stores from emerging and well-known indie brands.
0,0,0,0,0,0,0,0,Check out one of the newest kids on the block of shopping destinations.
1,0,0,0,0,0,0,0,"Today, visitors can view a great many ruins from the ancient town, including a well preserved Roman theatre, the Baths of Neptune, remains of the military camp, temples to ancient deities, the forum and even Ostia Synagogue, which is the oldest known synagogue site in Europe."
1,0,0,0,0,0,0,0,"The wealth of history and architecture, including the Bridge of Sighs and the Doge’s apartments, make the Doge’s Palace a fascinating attraction."
1,0,0,0,0,0,0,0,"Beyond a shadow of a doubt, nothing represents the sheer power and magnificence of the Empire like this stunning piece of ancient architecture."
1,0,0,0,0,0,0,0,"One of the best known ancient sites in the world, Pompeii was an ancient city founded in the 6th to 7th century BC"
1,0,0,0,0,0,0,0,Paestum is a Greco site located south of Naples which contains the stunning remains of three ancient Greek temples which still stand tall today.
1,0,0,0,0,0,0,0,"The site also contains impressive defensive walls, a forum, the basic remains of a amphitheatre and a number of ancient tombs. "
1,0,0,0,0,0,0,0,"This is a necessary pilgrimage for history buffs, and the ideal starting point from which to take in the remains of the city."
1,0,0,0,0,0,0,0,"The oldest of fora, the Forum, was once the centre of state ceremony, commerce, law and bureaucracy."
1,0,0,0,0,0,0,0,The Pantheon is the best-preserved ancient building.
1,0,0,0,0,0,0,0,"Look beyond the crown of Queen Victoria and the prodigious codpiece of King Henry VIII, and you’ll find an outstanding example of Norman architecture and the most complete survival of a late eleventh-century fortress palace in Europe."
1,0,0,0,0,0,0,0,"They’re made up of St Martin’s Church, the oldest parish church in continuous use; the atmospheric ruins of St Augustine’s Abbey; and the breathtaking Canterbury Cathedral, whose gothic towers and beautiful stained-glass windows have survived fire, the Restoration and over 1,000 years of daily use. "
1,0,0,0,0,0,0,0,"It's older than the Great Pyramids, and still largely a mystery."
1,0,0,0,0,0,0,0,"Declared a Grade I historic building in 1993, this is a historic gem at the heart of the city that is worth your visit. "
1,0,0,0,0,0,0,0,"Dedicated to worshipping King-Emperor Man Cheong and the Martial God Kwan Tai, the Man Mo temple is one of the oldest temples."
1,0,0,0,0,0,0,0,"Today, this site has been declared a historical monument of Hong Kong, and the original village is now a museum open to the public."
1,0,0,0,0,0,0,0,"One of the very few remaining verandah-type tong lau left, this historic building used to be home to a picture-framer, Suen King-sun."
1,0,0,0,0,0,0,0,"Tung Lung Chau Rock Carving (thought to be around 3,000 years old) is the oldest and largest of its kind."
1,0,0,0,0,0,0,0,It’s an internationally recognised symbol of the city and source of great pride to anyone.
1,0,0,0,0,0,0,0,There really is no excuse not to visit this outstanding achievement of historical preservation.
1,0,0,0,0,0,0,0,The 18th-century grade II-listed mansion building.
1,0,0,0,0,0,0,0,The 1.3-mile-long stunner was the world's largest suspension bridge when it opened in 1883 it has remained an iconic landmark of the city ever since. 
1,0,0,0,0,0,0,0,The statue’s massive pedestal houses an observation deck as well as exhibits detailing the fascinating history.
1,0,0,0,0,0,0,0,"Located on a large roundabout in Plaza de la Independencia, this neoclassical passageway was one of the five ancient entrances to the city."
1,0,0,0,0,0,0,0,The architecture was inspired by sketches made by Bernini.
1,0,0,0,0,0,0,0,You’ll find this iconic spot in the heart of the city’s historic district.
1,0,0,0,0,0,0,0,This is the Nubian treasure and the only Egyptian temple in Spain that is fully preserved
1,0,0,0,0,0,0,0,"At the time of the dam’s construction, the temples comprised one of the most important pilgrimage destinations in Africa, dedicated to the gods Amón and Isis with reliefs and carvings."
1,0,0,0,0,0,0,0,"York Minster is an architectural marvel, and essential for anyone visiting the city."
1,0,0,0,0,0,0,0,"Go inside and you can learn more about the area’s Christian history, from Roman times to the present, in the underground chambers."
1,0,0,0,0,0,0,0,"Like lots of this city’s history, this tower’s name has rather gruesome roots."
1,0,0,0,0,0,0,0,"A narrow, winding, quaint street in it’s historic quarter that draws visitors in droves."
1,0,0,0,0,0,0,0,Many buildings in this street date back to the 14th century and still have butchers’ hooks out front.
1,0,0,0,0,0,0,0,A relic of history from the days of the Iron Curtain and the dread of the ever-ticking Doomsday Clock. 
1,0,0,0,0,0,0,0," If you’re tired of learning about Romans and Vikings, then lose yourself in another chapter of history."
1,0,0,0,0,0,0,0,The ruined Norman keep at the centre of the Castle.
1,0,0,0,0,0,0,0,"With its moving carriages, life-size dioramas and ancient artefacts – including a fossilised Viking poo – it’s a real trip back in time. "
1,0,0,0,0,0,0,0,The church atop Mont-Saint-Michel was built as early as the 8th century.
1,0,0,0,0,0,0,0,It was much later named a UNESCO World Heritage Site.
1,0,0,0,0,0,0,0,"Around the village of Carnac, a gathering of over 3000 megalithic standing stones remain since the pre-Celtic population of Brittany erected them an indeterminate number of millennia ago. "
1,0,0,0,0,0,0,0,"Les Invalides, or Hôtel des Invalides as it was originally known, is a complex of building on the Left Bank of the Seine in with a rich military history. "
1,0,0,0,0,0,0,0,"As you wander through the seemingly endless maze of curious-looking plots, ranging from gothic graves to Haussmann chambers and ancient mausoleums."
1,0,0,0,0,0,0,0,"This winding maze of narrow passages and dark galleries was built centuries ago, out of the old quarries whose stone was used to construct the city."
1,0,0,0,0,0,0,0,"The cathedral is over a thousand years old and was constructed across centuries atop the site of an old temple, whose crypt still remains."
1,0,0,0,0,0,0,0,"Throughout the centuries, the chateau went through many changes in style and ambience."
1,0,0,0,0,0,0,0,This impressive structure was designated as a UNESCO World Heritage Site.
1,0,0,0,0,0,0,0,"Used as a prison since the 12th century, the Tower has played an important part in the history."
1,0,0,0,0,0,0,0,"Another castle built by William the Conqueror, this time in 1068, it was later remodelled in stone in the 12th century."
1,0,0,0,0,0,0,0,At this Castle you can immerse yourself in a thousand years of jaw-dropping history – come rain or shine. 
0,0,0,0,0,0,1,0,"The ultimate date night destination, Chelsea Funhouse is a triple threat. "
0,0,0,0,0,0,1,0,"With croquet and petanque to keep you occupied, it's a perfect way to do a London date night."
0,0,0,0,0,0,1,0,"If you're looking to liven up your couples night out, then Cafe de Paris have a whirlwind weekend of bespoke and glittering events for you to give a go."
0,0,0,0,0,0,1,0,Take your partner to Sky Garden and you're certain to experience a date night with an extra injection of glamour. 
0,0,0,0,0,0,1,0,It's the ultimate romantic affair for couples.
0,0,0,0,0,0,1,0,"An essential visit for any gin-loving couples, this unique experience promises to be the ultimate date night adventure."
0,0,0,0,0,0,1,0,Whether you're celebrating a special occasion or simply shaking up your usual date night.
0,0,0,0,0,0,1,0,Nothing says couples bonding like Bounce unrivalled champions of all things balls and drinking in excess is the perfect place to challenge the Mrs or team up with your fella and give a game of ping pong a go for your fun couples night out. 
0,0,0,0,0,0,1,0,Your September date night is officially sorted. 
0,0,0,0,0,0,1,0,But stick around for the overtly romantic vibes and a stunning sunset.
0,0,0,0,0,0,1,0,"The Bloomsbury Club Bar about as romantic as they come (think bubbles and luxury spirits), you can canoodle under a flittering of fairy lights for a truly romantic evening experience. "
0,0,0,0,0,0,1,0,That's that this is one of the most romantic events. 
0,0,0,0,0,0,1,0,But none as charming as this romantic restaurant atop the city.
0,0,0,0,0,0,1,0,"Tucked away in petite Jehan Rictus garden square, it attracts its fair share of lovebirds each day."
0,0,0,0,0,0,1,0,Don’t forget to lean in for a kiss as you cross under Pont-Marie (on of many lover’s bridges)—it’s tradition.
0,0,0,0,0,0,1,0,Idyllic Rue des Barres—just across from Pont Louis-Phillippe on the Right Bank—is one best enjoyed by couples.
0,0,0,0,0,0,1,0,"Enamored pairs take to the central lawn (surrounded by chestnuts, weeping willows, lilacs, and walnut trees) for picnics and park themselves on benches to watch passing swans."
0,0,0,0,0,0,1,0,Steal a kiss at des Arts.
0,0,0,0,0,0,1,0,"From pretty houses to balconies bursting with flowers, there’s lots of dreamy magic to fall in love with."
0,0,0,0,0,0,1,0,One of my favourite romantic things to do can be found along the Canal Saint-Martin in the 10th arrondissement.
0,0,0,0,0,0,1,0,Come here with your love and compare your literary prowess.
0,0,0,0,0,0,1,0,"Look up coyly from the page you’re each on at the exact same moment and catch each others’ eyes, twinkling…it’s all very romantic and cute."
0,0,0,0,0,0,1,0,"Once a ‘love hotel’, this cute boutique hotel has a great restaurant housed in the prettiest greenhouse, complete with chairs coloured the deepest of reds (the colour of love). "
0,0,0,0,0,0,1,0,You will have found the most romantic spot in the city.
0,0,0,0,0,0,1,0,You’ll be the cool guy or girl if you book a table and bring your date here.
0,0,0,0,0,0,1,0,This hotspot for romantics is found on the lake where you can hire a row boat and sail your love out to the Temple of Love in the middle of the water.
0,0,0,0,0,0,1,0,"If you’re looking for that romantic, old-world Paris, fancy kind of restaurant for a special date, look no further than this 17th-century townhouse."
0,0,0,0,0,0,1,0,"Get ready to take lots of unique romantic shots, and have a blast exploring this tree house!"
0,0,0,0,0,0,1,0,"It’s pretty intense on the romance factor, seeing as you two will spend the night on a raised rooftop platform – feeling like you’re isolated from the rest of the world, just enjoying the beauty and serenity of the night together."
0,0,0,0,0,0,1,0,Definitely a place to bring your date and charm her.
0,0,0,0,0,0,1,0,Romance your lover while being surrounded by nature.
0,0,0,0,0,0,1,0,Feel the love in the air as you romance your beloved among beautiful greenery and relaxing by the swimming fish accompanied with delicious food.
0,0,0,0,0,0,1,0,Let your date be enamored by the romantic ambiance of the restaurant.
0,0,0,0,0,0,1,0,"Sala Rattanakosin, a vibrant and luxurious place with 15 stylish guest rooms in the city offers a romantic dining option – overlooking the beautiful ChaoPhraya river and historical temple of Dawn called Wat Arun."
0,0,0,0,0,0,1,0,Which provides the perfect backdrop for a perfect date night!
0,0,0,0,0,0,1,0,"If you’re celebrating anything from proposals to anniversaries, this might be the perfect place to do your thing!"
0,0,0,0,0,0,1,0,Ready to go on a dining adventure with your S/O?
0,0,0,0,0,0,1,0,"For brave-hearted couples, we recommend picking “surprise”!"
0,0,0,0,0,0,1,0,One longstanding romantic activity that cannot be missed is the delightful afternoon tea.
0,0,0,0,0,0,1,0,Cuddle up on the plush round sofas and literally watch the world go by through large glass windows while 60 storeys high.
0,0,0,0,0,0,1,0,Get a first-hand Thai history lesson (it’s actually a pretty romantic little exploration to go on together!).
0,0,0,0,0,0,1,0,Go back to the 90s and relax with your date at Baan Bangsaen. 
0,0,0,0,0,0,1,0,"There’s always that one date the lead actors go on – where they pedal in water bikes on the river, and look like they’re having a ton of fun and sweet moments?"
0,0,0,0,0,0,1,0,A romantic Japanese onsen bath for two?
0,0,0,0,0,0,1,0,"Here’s the good news, Kashikiri offers private experiences for couples too!"
0,0,0,0,0,0,1,0,As you enjoy the experience together in your private room.
0,0,0,0,0,0,1,0,Get the ultimate in relaxation with a couples massage at Chi.
0,0,0,0,0,0,1,0,"For a romantic night in the clouds, CRU is a heavenly abode!"
0,0,0,0,0,0,1,0,"For the city's best and most romantic view, you cannot top the Moon Bar"
0,0,0,0,0,0,1,0,Going to the movies doesn't get more romantic than snuggling in at the Embassy Diplomat.
0,0,0,0,0,0,1,0,"For discerning champagne lovers who want something both romantic, intimate, and exclusive, head for one of Bangkok's hidden gems, located up on the top of the prestigious Waldorf Astoria Hotel."
0,0,0,0,0,0,1,0,"For sumptuous cuisine in a romantic river spot, Supanniga Cruise is as amorous as it gets."
0,0,0,0,0,0,1,0,For something truly special for you and your partner.
0,0,0,0,0,0,1,0,A couples’ spa is probably the most popular activity for lovebirds to enjoy together.
0,0,0,0,0,0,1,0,It's a lovely space to spend a few hours together as a couple. 
0,0,0,0,0,0,1,0,"You and your loved one can have your very own cooking class here with a master chef, so you can be as silly or romantic as you like without worrying about other students. "
0,0,0,0,0,0,1,0,It gives a more intimate and romantic experience.
0,0,0,0,0,0,1,0,However you can still enjoy a romantic evening surrounded by other couples.
0,0,0,0,0,0,1,0,"The perfect couple getaway is all about spending some quality time together, sharing special moments and experiencing new things together and be sure dear fellow little lovebirds."
0,0,0,0,0,0,1,0,Exploring a new city is always exciting and even more fun when doing it together with your loved one!
